ticket id,account,participant ticket,winning ticket,match type,awarded,period,time
3819,26047589,2780,2505,1,1,24,7/2/14 9:00
3820,26344921,6850,2505,0,1,18,7/2/14 9:00
3821,26512986,1840,2505,0,0,23,7/2/14 9:00
3822,26541545,2290,2505,1,1,43,7/2/14 9:00
3823,26575477,630,2505,0,0,29,7/2/14 9:00
3824,26593873,7860,2505,0,0,18,7/2/14 9:00
3825,26702122,9720,2505,0,1,31,7/2/14 9:00
3826,26718645,1900,2505,0,0,18,7/2/14 9:00
3827,27252833,7950,2505,0,1,29,7/2/14 9:00
3828,27278479,7060,2505,0,1,23,7/2/14 9:00
3829,27524157,8140,2505,0,1,22,7/2/14 9:00
3830,27656800,4340,2505,0,1,21,7/2/14 9:00
3831,27772545,790,2505,0,0,24,7/2/14 9:00
3832,27840388,5540,2505,1,0,22,7/2/14 9:00
3833,27940003,3770,2505,0,0,29,7/2/14 9:00
3834,28599453,7790,2505,0,0,17,7/2/14 9:00
3835,28607517,7580,2505,1,1,21,7/2/14 9:00
3836,28840947,5440,2505,0,0,31,7/2/14 9:00
3837,29181824,6850,2505,0,0,18,7/2/14 9:00
3838,29449181,2950,2505,1,1,21,7/2/14 9:00
3839,29627599,7490,2505,0,0,22,7/2/14 9:00
3840,20516264,9470,2505,0,1,17,7/2/14 9:10
3841,23627199,6200,2505,0,1,25,7/2/14 9:33
3842,10381676,1220,2505,0,1,25,7/2/14 9:43
3843,16286862,4110,2505,0,1,23,7/2/14 9:55
3844,21236221,4660,2505,0,1,18,7/2/14 10:25
3845,21023813,8320,2505,0,1,21,7/2/14 10:39
3846,29395910,850,2505,0,1,43,7/2/14 10:41
3847,1983959,1500,2505,1,1,21,7/2/14 10:47
3848,12203570,8780,2505,0,1,24,7/2/14 11:00
3849,25838958,9710,2505,0,1,18,7/2/14 11:01
3850,22580409,130,2505,0,1,21,7/2/14 11:27
3851,23717112,8250,2505,0,1,23,7/2/14 11:35
3852,27758968,1440,2505,0,1,22,7/2/14 11:48
3853,14481345,610,2505,0,1,25,7/2/14 11:58
3854,13308001,8210,2505,0,1,29,7/2/14 12:57
3855,3554215,4960,2505,0,1,18,7/2/14 13:20
3856,25857184,7870,2505,0,1,25,7/2/14 13:42
3857,22844561,5680,2505,0,1,22,7/2/14 14:12
3858,24433466,7470,2505,0,1,31,7/2/14 14:13
3859,19171538,5950,2505,0,1,22,7/2/14 14:19
3860,16758097,6720,2505,0,1,43,7/2/14 14:37
3861,16593230,2200,2505,1,1,25,7/2/14 14:40
3862,20156247,3250,2505,0,1,18,7/2/14 15:19
3863,23688710,810,2505,0,1,23,7/2/14 16:13
3864,7243729,6900,2505,0,1,25,7/2/14 16:20
3865,26473124,480,2505,0,1,21,7/2/14 16:39
3866,24243117,760,2505,0,1,17,7/2/14 17:00
3867,343731,3240,2505,0,1,18,7/2/14 17:31
3868,27691347,7580,2505,1,1,21,7/2/14 17:58
3869,16066193,7290,2505,0,1,25,7/2/14 18:11
3870,18272448,7930,2505,0,1,25,7/2/14 18:14
3871,7458031,6570,2505,1,1,22,7/2/14 19:00
3872,8323186,4340,2505,0,1,29,7/2/14 19:33
3873,25935056,8760,2505,0,1,21,7/2/14 19:38
3874,27852614,7620,2505,0,1,43,7/2/14 19:47
3875,24549884,1630,2505,0,1,24,7/2/14 19:50
3876,24968345,9520,2505,1,1,17,7/2/14 20:08
3877,23182762,1730,2505,0,1,21,7/2/14 20:16
3878,25798344,2880,2505,1,1,18,7/2/14 20:58
3879,2501654,100,2505,0,1,21,7/2/14 21:21
3880,10342457,3250,2505,0,1,18,7/2/14 21:25
3881,25420033,3660,2505,0,1,29,7/3/14 4:49
3882,6982027,1360,2505,0,1,21,7/3/14 6:22
3883,3314125,2220,2505,1,1,31,7/3/14 6:50
3884,20833066,200,2505,0,1,22,7/3/14 6:56
3885,19128736,2390,2505,1,1,24,7/3/14 7:47
3886,16280538,2840,2505,1,1,31,7/3/14 7:47
3887,343731,1020,3363,0,1,19,7/3/14 8:05
3888,29395910,4790,3363,0,1,44,7/3/14 8:21
3889,10089197,8130,3363,0,1,25,7/3/14 8:26
3890,23822374,2900,3363,0,1,19,7/3/14 8:43
3891,23311066,1450,3363,0,1,25,7/3/14 8:48
3892,29449181,5800,3363,0,1,22,7/3/14 8:51
3893,18493770,5420,3363,0,1,24,7/3/14 8:54
3894,25727744,390,3363,1,1,25,7/3/14 8:58
3895,243215,4520,3363,0,0,22,7/3/14 9:00
3896,274843,3620,3363,1,1,19,7/3/14 9:00
3897,378628,260,3363,0,0,22,7/3/14 9:00
3898,641858,4560,3363,0,0,23,7/3/14 9:00
3899,1575438,7940,3363,0,0,19,7/3/14 9:00
3900,1726768,5830,3363,0,0,32,7/3/14 9:00
3901,2430935,2160,3363,0,0,19,7/3/14 9:00
3902,3092458,4550,3363,0,0,24,7/3/14 9:00
3903,3402642,1840,3363,0,0,24,7/3/14 9:00
3904,4101463,4600,3363,0,0,30,7/3/14 9:00
3905,4348548,8630,3363,0,0,26,7/3/14 9:00
3906,5129054,2910,3363,0,0,22,7/3/14 9:00
3907,6299472,9630,3363,0,0,26,7/3/14 9:00
3908,6597361,5690,3363,0,0,22,7/3/14 9:00
3909,7432052,7600,3363,0,0,23,7/3/14 9:00
3910,8059307,2520,3363,0,1,22,7/3/14 9:00
3911,10028142,3790,3363,1,0,23,7/3/14 9:00
3912,10489810,4020,3363,0,0,30,7/3/14 9:00
3913,10828524,7660,3363,0,0,26,7/3/14 9:00
3914,10856045,5800,3363,0,0,18,7/3/14 9:00
3915,11126286,4390,3363,1,1,25,7/3/14 9:00
3916,11227580,960,3363,0,0,44,7/3/14 9:00
3917,11524913,6700,3363,0,0,26,7/3/14 9:00
3918,12199140,2330,3363,1,0,44,7/3/14 9:00
3919,12292738,240,3363,0,0,18,7/3/14 9:00
3920,12385366,3770,3363,1,1,32,7/3/14 9:00
3921,12668066,3300,3363,2,0,25,7/3/14 9:00
3922,13311660,2040,3363,0,0,26,7/3/14 9:00
3923,13473690,4460,3363,0,0,32,7/3/14 9:00
3924,13477247,4220,3363,0,0,19,7/3/14 9:00
3925,13555825,9390,3363,1,1,30,7/3/14 9:00
3926,13725758,7390,3363,1,0,44,7/3/14 9:00
3927,14434493,6420,3363,0,1,25,7/3/14 9:00
3928,14679546,1090,3363,0,1,25,7/3/14 9:00
3929,14783925,4050,3363,0,0,26,7/3/14 9:00
3930,14990850,20,3363,0,1,25,7/3/14 9:00
3931,15221342,4900,3363,0,0,22,7/3/14 9:00
3932,15271805,1300,3363,1,0,26,7/3/14 9:00
3933,15367175,6040,3363,0,1,19,7/3/14 9:00
3934,16165131,3320,3363,2,0,19,7/3/14 9:00
3935,16409822,7490,3363,0,0,18,7/3/14 9:00
3936,16740270,5950,3363,0,1,26,7/3/14 9:00
3937,17592505,9050,3363,0,0,23,7/3/14 9:00
3938,17703941,850,3363,0,0,32,7/3/14 9:00
3939,17973764,7540,3363,0,0,22,7/3/14 9:00
3940,18288610,8510,3363,0,0,30,7/3/14 9:00
3941,18691569,5590,3363,0,0,25,7/3/14 9:00
3942,18826291,9180,3363,0,0,44,7/3/14 9:00
3943,19912521,6760,3363,0,0,24,7/3/14 9:00
3944,19950916,7110,3363,0,0,19,7/3/14 9:00
3945,20127067,2760,3363,0,0,23,7/3/14 9:00
3946,20449967,6280,3363,0,0,26,7/3/14 9:00
3947,20586335,7330,3363,1,0,32,7/3/14 9:00
3948,20633244,8410,3363,0,1,22,7/3/14 9:00
3949,20764330,120,3363,0,0,18,7/3/14 9:00
3950,20855848,3160,3363,1,1,19,7/3/14 9:00
3951,21126563,8320,3363,1,0,25,7/3/14 9:00
3952,21149074,5320,3363,1,1,23,7/3/14 9:00
3953,21407620,1910,3363,0,0,30,7/3/14 9:00
3954,21409893,1910,3363,0,0,26,7/3/14 9:00
3955,21422589,3450,3363,1,0,26,7/3/14 9:00
3956,21668167,9660,3363,0,0,30,7/3/14 9:00
3957,22293637,8900,3363,0,0,26,7/3/14 9:00
3958,22297841,710,3363,0,0,22,7/3/14 9:00
3959,22506831,350,3363,1,1,23,7/3/14 9:00
3960,22514262,6830,3363,0,1,44,7/3/14 9:00
3961,23118291,7450,3363,0,1,23,7/3/14 9:00
3962,23317914,4680,3363,0,0,19,7/3/14 9:00
3963,23589542,1410,3363,0,0,22,7/3/14 9:00
3964,23729090,1710,3363,0,0,30,7/3/14 9:00
3965,23951702,6100,3363,0,0,22,7/3/14 9:00
3966,24195945,9160,3363,0,1,25,7/3/14 9:00
3967,24846916,4160,3363,0,0,30,7/3/14 9:00
3968,24852899,9990,3363,0,0,23,7/3/14 9:00
3969,24855560,4560,3363,0,0,25,7/3/14 9:00
3970,24923422,1580,3363,0,0,25,7/3/14 9:00
3971,25116854,9940,3363,0,0,26,7/3/14 9:00
3972,25208151,7590,3363,0,1,24,7/3/14 9:00
3973,25576269,7010,3363,0,0,44,7/3/14 9:00
3974,25643408,1760,3363,0,0,23,7/3/14 9:00
3975,25682959,9280,3363,0,0,18,7/3/14 9:00
3976,25683834,2860,3363,0,0,24,7/3/14 9:00
3977,26047589,3260,3363,1,1,25,7/3/14 9:00
3978,26344921,7480,3363,0,0,19,7/3/14 9:00
3979,26512986,4270,3363,0,0,24,7/3/14 9:00
3980,26541545,8750,3363,0,1,44,7/3/14 9:00
3981,26575477,7620,3363,0,0,30,7/3/14 9:00
3982,26593873,3850,3363,1,0,19,7/3/14 9:00
3983,26702122,410,3363,0,0,32,7/3/14 9:00
3984,26718645,2700,3363,0,0,19,7/3/14 9:00
3985,27252833,710,3363,0,0,30,7/3/14 9:00
3986,27278479,1050,3363,0,1,24,7/3/14 9:00
3987,27524157,3370,3363,2,1,23,7/3/14 9:00
3988,27656800,1260,3363,0,0,22,7/3/14 9:00
3989,27772545,8970,3363,0,0,25,7/3/14 9:00
3990,27840388,7340,3363,1,0,23,7/3/14 9:00
3991,27940003,7610,3363,0,0,30,7/3/14 9:00
3992,28599453,4260,3363,0,1,18,7/3/14 9:00
3993,28607517,9830,3363,0,1,22,7/3/14 9:00
3994,28840947,9970,3363,0,0,32,7/3/14 9:00
3995,29181824,3430,3363,1,0,19,7/3/14 9:00
3996,29627599,7030,3363,0,0,23,7/3/14 9:00
3997,1983959,770,3363,0,1,22,7/3/14 9:12
3998,21642741,5190,3363,0,1,23,7/3/14 9:20
3999,16758097,2300,3363,1,1,44,7/3/14 9:27
4000,12283821,8970,3363,0,1,19,7/3/14 9:32
4001,26473124,620,3363,0,1,22,7/3/14 9:32
4002,23627199,8530,3363,0,1,26,7/3/14 9:34
4003,21291298,3190,3363,1,1,25,7/3/14 9:50
4004,24186114,6710,3363,0,1,30,7/3/14 10:30
4005,12203570,1710,3363,0,1,25,7/3/14 11:29
4006,21023813,5880,3363,0,1,22,7/3/14 12:41
4007,22844402,1800,3363,0,1,24,7/3/14 12:51
4008,4238396,3170,3363,1,1,23,7/3/14 13:05
4009,24433466,590,3363,0,1,32,7/3/14 13:55
4010,14481345,9970,3363,0,1,26,7/3/14 14:11
4011,19171538,4640,3363,0,1,23,7/3/14 16:24
4012,5782840,9510,3363,0,1,26,7/3/14 16:28
4013,22844561,1630,3363,0,1,23,7/3/14 17:57
4014,3554215,4390,3363,1,1,19,7/3/14 18:26
4015,24549884,8620,3363,0,1,25,7/3/14 18:33
4016,25798344,7780,3363,0,1,19,7/3/14 19:24
4017,93675,8340,3363,1,1,44,7/3/14 19:33
4018,27852614,8350,3363,1,1,44,7/3/14 19:35
4019,27691347,4330,3363,1,1,22,7/3/14 19:40
4020,13148304,9710,3363,0,1,23,7/3/14 19:45
4021,18272448,4380,3363,1,1,26,7/3/14 19:58
4022,8104224,5020,3363,0,1,23,7/3/14 20:06
4023,27998075,9500,3363,0,1,26,7/3/14 20:08
4024,10381676,8800,3363,0,1,26,7/3/14 20:10
4025,27758968,9920,3363,0,1,23,7/3/14 20:20
4026,26020865,4130,3363,0,1,19,7/3/14 20:33
4027,25938677,1170,3363,0,1,22,7/3/14 21:46
4028,20833066,7660,3363,0,1,23,7/3/14 22:25
4029,23717112,6530,3363,0,1,24,7/3/14 22:36
4030,25420033,2550,3363,0,1,30,7/4/14 4:43
4031,27747770,4160,3363,0,1,30,7/4/14 6:43
4032,6982027,6800,3363,0,1,22,7/4/14 7:18
4033,16593230,8430,3363,0,1,26,7/4/14 7:24
4034,29395910,6880,84,0,1,45,7/4/14 8:03
4035,378628,1170,84,0,1,23,7/4/14 8:04
4036,27998075,5940,84,0,1,27,7/4/14 8:14
4037,21291298,2820,84,0,1,26,7/4/14 8:17
4038,21668167,5990,84,0,1,31,7/4/14 8:18
4039,20855848,2140,84,0,1,20,7/4/14 8:20
4040,19620712,3680,84,0,1,24,7/4/14 8:20
4041,24226257,5000,84,1,1,33,7/4/14 8:21
4042,25838958,3980,84,0,1,20,7/4/14 8:28
4043,25339201,8970,84,0,1,24,7/4/14 8:28
4044,24433466,3600,84,0,1,33,7/4/14 8:30
4045,10089197,8080,84,1,1,26,7/4/14 8:31
4046,10342457,700,84,1,1,20,7/4/14 8:35
4047,20833066,3740,84,0,1,24,7/4/14 8:42
4048,571959,7520,84,0,1,31,7/4/14 8:56
4049,11126286,1560,84,0,1,26,7/4/14 8:57
4050,243215,5420,84,0,0,23,7/4/14 9:00
4051,274843,3480,84,0,0,20,7/4/14 9:00
4052,641858,4170,84,0,0,24,7/4/14 9:00
4053,1575438,6740,84,0,0,20,7/4/14 9:00
4054,1726768,1890,84,0,0,33,7/4/14 9:00
4055,2430935,7980,84,0,0,20,7/4/14 9:00
4056,3092458,3060,84,1,0,25,7/4/14 9:00
4057,3402642,3360,84,0,1,25,7/4/14 9:00
4058,4101463,8980,84,0,0,31,7/4/14 9:00
4059,4348548,3700,84,0,0,27,7/4/14 9:00
4060,5129054,8810,84,0,0,23,7/4/14 9:00
4061,6299472,5500,84,0,0,27,7/4/14 9:00
4062,6597361,3940,84,0,1,23,7/4/14 9:00
4063,7432052,9280,84,0,0,24,7/4/14 9:00
4064,8059307,3550,84,0,1,23,7/4/14 9:00
4065,10028142,9250,84,0,0,24,7/4/14 9:00
4066,10489810,2490,84,0,1,31,7/4/14 9:00
4067,10828524,1030,84,1,0,27,7/4/14 9:00
4068,10856045,8450,84,0,1,19,7/4/14 9:00
4069,11227580,610,84,1,0,45,7/4/14 9:00
4070,11524913,5560,84,0,1,27,7/4/14 9:00
4071,12199140,7560,84,0,0,45,7/4/14 9:00
4072,12292738,1270,84,0,0,19,7/4/14 9:00
4073,12385366,5370,84,0,1,33,7/4/14 9:00
4074,12668066,7730,84,0,0,26,7/4/14 9:00
4075,13311660,7790,84,0,0,27,7/4/14 9:00
4076,13473690,2500,84,0,0,33,7/4/14 9:00
4077,13477247,1170,84,0,0,20,7/4/14 9:00
4078,13555825,6420,84,0,0,31,7/4/14 9:00
4079,13725758,9850,84,0,0,45,7/4/14 9:00
4080,14434493,1310,84,0,1,26,7/4/14 9:00
4081,14679546,6940,84,0,1,26,7/4/14 9:00
4082,14783925,6830,84,0,0,27,7/4/14 9:00
4083,14990850,5210,84,0,1,26,7/4/14 9:00
4084,15221342,7110,84,0,1,23,7/4/14 9:00
4085,15271805,3960,84,0,0,27,7/4/14 9:00
4086,15367175,3840,84,0,1,20,7/4/14 9:00
4087,16165131,7040,84,1,0,20,7/4/14 9:00
4088,16409822,3550,84,0,0,19,7/4/14 9:00
4089,16740270,4040,84,1,1,27,7/4/14 9:00
4090,17592505,9860,84,0,0,24,7/4/14 9:00
4091,17703941,730,84,1,1,33,7/4/14 9:00
4092,17973764,8470,84,0,0,23,7/4/14 9:00
4093,18288610,3410,84,0,0,31,7/4/14 9:00
4094,18691569,2600,84,0,0,26,7/4/14 9:00
4095,18826291,6580,84,0,0,45,7/4/14 9:00
4096,19912521,400,84,1,0,25,7/4/14 9:00
4097,19950916,5570,84,0,0,20,7/4/14 9:00
4098,20127067,3390,84,0,0,24,7/4/14 9:00
4099,20449967,1230,84,0,0,27,7/4/14 9:00
4100,20586335,7020,84,1,0,33,7/4/14 9:00
4101,20633244,5480,84,0,0,23,7/4/14 9:00
4102,20764330,970,84,1,0,19,7/4/14 9:00
4103,21126563,4580,84,0,0,26,7/4/14 9:00
4104,21149074,910,84,1,1,24,7/4/14 9:00
4105,21407620,4800,84,0,0,31,7/4/14 9:00
4106,21409893,2920,84,0,0,27,7/4/14 9:00
4107,21422589,2540,84,0,0,27,7/4/14 9:00
4108,22293637,6600,84,0,0,27,7/4/14 9:00
4109,22297841,1990,84,0,0,23,7/4/14 9:00
4110,22506831,8600,84,0,0,24,7/4/14 9:00
4111,22514262,2880,84,0,1,45,7/4/14 9:00
4112,23118291,7980,84,0,0,24,7/4/14 9:00
4113,23317914,7800,84,0,0,20,7/4/14 9:00
4114,23589542,8340,84,0,0,23,7/4/14 9:00
4115,23729090,8900,84,0,0,31,7/4/14 9:00
4116,23951702,5160,84,0,1,23,7/4/14 9:00
4117,24195945,1590,84,0,1,26,7/4/14 9:00
4118,24846916,2920,84,0,0,31,7/4/14 9:00
4119,24852899,8060,84,1,0,24,7/4/14 9:00
4120,24855560,9480,84,0,1,26,7/4/14 9:00
4121,24923422,3880,84,0,0,26,7/4/14 9:00
4122,25116854,2330,84,0,0,27,7/4/14 9:00
4123,25208151,2360,84,0,1,25,7/4/14 9:00
4124,25576269,5350,84,0,0,45,7/4/14 9:00
4125,25643408,8460,84,0,0,24,7/4/14 9:00
4126,25682959,4940,84,0,0,19,7/4/14 9:00
4127,25683834,9170,84,0,0,25,7/4/14 9:00
4128,25727744,6670,84,0,0,26,7/4/14 9:00
4129,26047589,5620,84,0,1,26,7/4/14 9:00
4130,26344921,9580,84,0,1,20,7/4/14 9:00
4131,26512986,8490,84,0,0,25,7/4/14 9:00
4132,26541545,7410,84,0,1,45,7/4/14 9:00
4133,26575477,9860,84,0,0,31,7/4/14 9:00
4134,26593873,7150,84,0,0,20,7/4/14 9:00
4135,26702122,3360,84,0,0,33,7/4/14 9:00
4136,26718645,9490,84,0,0,20,7/4/14 9:00
4137,27252833,110,84,1,0,31,7/4/14 9:00
4138,27278479,6910,84,0,0,25,7/4/14 9:00
4139,27524157,4100,84,0,0,24,7/4/14 9:00
4140,27656800,5270,84,0,0,23,7/4/14 9:00
4141,27772545,480,84,1,0,26,7/4/14 9:00
4142,27840388,6450,84,0,0,24,7/4/14 9:00
4143,27940003,7190,84,0,0,31,7/4/14 9:00
4144,28599453,6910,84,0,1,19,7/4/14 9:00
4145,28607517,270,84,1,1,23,7/4/14 9:00
4146,28840947,2930,84,0,0,33,7/4/14 9:00
4147,29181824,480,84,1,0,20,7/4/14 9:00
4148,29449181,6510,84,0,1,23,7/4/14 9:00
4149,29627599,40,84,2,1,24,7/4/14 9:00
4150,14780962,1940,84,0,1,23,7/4/14 9:05
4151,8323186,9060,84,1,1,31,7/4/14 9:10
4152,18493770,8020,84,1,1,25,7/4/14 9:12
4153,26020865,9770,84,0,1,20,7/4/14 9:26
4154,2803645,6220,84,0,1,19,7/4/14 10:01
4155,26473124,6620,84,0,1,23,7/4/14 10:11
4156,24186114,9880,84,0,1,31,7/4/14 10:26
4157,22580409,6550,84,0,1,23,7/4/14 11:55
4158,3554215,2430,84,0,1,20,7/4/14 12:25
4159,12203570,2360,84,0,1,26,7/4/14 12:36
4160,25636412,2440,84,0,1,23,7/4/14 12:47
4161,4198623,9310,84,0,1,20,7/4/14 13:35
4162,343731,1990,84,0,1,20,7/4/14 13:49
4163,19171538,9270,84,0,1,24,7/4/14 14:50
4164,93675,8480,84,0,1,45,7/4/14 14:54
4165,21023813,5430,84,0,1,23,7/4/14 15:15
4166,7694258,4600,84,0,1,31,7/4/14 16:08
4167,10381676,1310,84,0,1,27,7/4/14 16:45
4168,16280538,8920,84,0,1,33,7/4/14 17:13
4169,27691347,5050,84,1,1,23,7/4/14 17:25
4170,7241803,720,84,1,1,45,7/4/14 17:39
4171,16758097,800,84,1,1,45,7/4/14 17:49
4172,27852614,5530,84,0,1,45,7/4/14 19:25
4173,24549884,2920,84,0,1,26,7/4/14 19:48
4174,2501654,9020,84,1,1,23,7/4/14 20:11
4175,28518133,5900,84,0,1,31,7/4/14 20:23
4176,16066193,6230,84,0,1,27,7/4/14 20:25
4177,8104224,160,84,1,1,24,7/4/14 20:29
4178,1983959,2990,84,0,1,23,7/4/14 20:37
4179,25798344,5200,84,0,1,20,7/4/14 20:48
4180,12978020,1750,84,0,1,19,7/4/14 21:14
4181,21642741,4970,84,0,1,24,7/4/14 21:17
4182,16286862,5920,84,0,1,25,7/4/14 21:33
4183,23717112,3200,84,0,1,25,7/4/14 22:03
4184,28325091,720,84,1,1,25,7/4/14 22:10
4185,22844561,9530,84,0,1,24,7/4/14 22:57
4186,16593230,9520,84,0,1,27,7/5/14 6:41
4187,25935056,4810,84,0,1,23,7/5/14 6:57
4188,3314125,1550,84,0,1,33,7/5/14 7:03
4189,23133252,3000,84,1,1,20,7/5/14 7:07
4190,5782840,1510,84,0,1,27,7/5/14 7:16
4191,3402642,5900,6092,0,1,26,7/5/14 8:04
4192,20633244,8930,6092,0,1,24,7/5/14 8:09
4193,25339201,9190,6092,0,1,25,7/5/14 8:10
4194,25420033,2050,6092,1,1,32,7/5/14 8:17
4195,25643408,7720,6092,0,1,25,7/5/14 8:17
4196,24195945,2690,6092,0,1,27,7/5/14 8:52
4197,243215,470,6092,0,0,24,7/5/14 9:00
4198,274843,7560,6092,0,1,21,7/5/14 9:00
4199,378628,1760,6092,0,0,24,7/5/14 9:00
4200,641858,6440,6092,1,0,25,7/5/14 9:00
4201,1575438,8960,6092,0,0,21,7/5/14 9:00
4202,1726768,8620,6092,0,0,34,7/5/14 9:00
4203,2430935,8540,6092,0,0,21,7/5/14 9:00
4204,3092458,2370,6092,0,0,26,7/5/14 9:00
4205,4101463,7460,6092,0,0,32,7/5/14 9:00
4206,4348548,9380,6092,0,0,28,7/5/14 9:00
4207,5129054,1500,6092,0,0,24,7/5/14 9:00
4208,6299472,460,6092,0,0,28,7/5/14 9:00
4209,6597361,4380,6092,0,0,24,7/5/14 9:00
4210,7432052,9030,6092,1,0,25,7/5/14 9:00
4211,8059307,6770,6092,1,1,24,7/5/14 9:00
4212,10028142,510,6092,0,0,25,7/5/14 9:00
4213,10489810,820,6092,0,0,32,7/5/14 9:00
4214,10828524,2110,6092,0,0,28,7/5/14 9:00
4215,10856045,7210,6092,0,0,20,7/5/14 9:00
4216,11126286,6760,6092,1,1,27,7/5/14 9:00
4217,11227580,430,6092,0,0,46,7/5/14 9:00
4218,11524913,5670,6092,0,1,28,7/5/14 9:00
4219,12199140,4500,6092,0,0,46,7/5/14 9:00
4220,12292738,1130,6092,0,0,20,7/5/14 9:00
4221,12385366,610,6092,0,1,34,7/5/14 9:00
4222,12668066,8350,6092,0,0,27,7/5/14 9:00
4223,13311660,5730,6092,0,0,28,7/5/14 9:00
4224,13473690,4030,6092,1,0,34,7/5/14 9:00
4225,13477247,4760,6092,0,0,21,7/5/14 9:00
4226,13555825,4420,6092,0,1,32,7/5/14 9:00
4227,13725758,9230,6092,0,0,46,7/5/14 9:00
4228,14434493,4620,6092,0,1,27,7/5/14 9:00
4229,14679546,2470,6092,0,1,27,7/5/14 9:00
4230,14783925,7360,6092,0,0,28,7/5/14 9:00
4231,14990850,950,6092,0,1,27,7/5/14 9:00
4232,15221342,800,6092,0,1,24,7/5/14 9:00
4233,15271805,6740,6092,1,0,28,7/5/14 9:00
4234,15367175,1780,6092,0,0,21,7/5/14 9:00
4235,16165131,9210,6092,0,0,21,7/5/14 9:00
4236,16409822,9480,6092,0,0,20,7/5/14 9:00
4237,16740270,8520,6092,0,1,28,7/5/14 9:00
4238,17592505,8990,6092,0,0,25,7/5/14 9:00
4239,17703941,9440,6092,0,0,34,7/5/14 9:00
4240,17973764,3530,6092,0,0,24,7/5/14 9:00
4241,18288610,2800,6092,0,0,32,7/5/14 9:00
4242,18691569,6940,6092,1,0,27,7/5/14 9:00
4243,18826291,1690,6092,0,0,46,7/5/14 9:00
4244,19912521,820,6092,0,0,26,7/5/14 9:00
4245,19950916,4550,6092,0,0,21,7/5/14 9:00
4246,20127067,4510,6092,0,0,25,7/5/14 9:00
4247,20449967,9630,6092,0,0,28,7/5/14 9:00
4248,20586335,1720,6092,0,0,34,7/5/14 9:00
4249,20764330,6260,6092,1,0,20,7/5/14 9:00
4250,20855848,2070,6092,1,1,21,7/5/14 9:00
4251,21126563,7740,6092,0,1,27,7/5/14 9:00
4252,21149074,6670,6092,1,1,25,7/5/14 9:00
4253,21407620,1230,6092,0,0,32,7/5/14 9:00
4254,21409893,7590,6092,0,0,28,7/5/14 9:00
4255,21422589,1200,6092,0,0,28,7/5/14 9:00
4256,21668167,9350,6092,0,0,32,7/5/14 9:00
4257,22293637,6280,6092,1,0,28,7/5/14 9:00
4258,22297841,3510,6092,0,0,24,7/5/14 9:00
4259,22506831,3580,6092,0,0,25,7/5/14 9:00
4260,22514262,2500,6092,0,1,46,7/5/14 9:00
4261,23118291,8300,6092,0,1,25,7/5/14 9:00
4262,23317914,8030,6092,1,0,21,7/5/14 9:00
4263,23589542,3420,6092,0,0,24,7/5/14 9:00
4264,23729090,7890,6092,0,0,32,7/5/14 9:00
4265,23951702,1720,6092,0,1,24,7/5/14 9:00
4266,24846916,3450,6092,0,0,32,7/5/14 9:00
4267,24852899,360,6092,0,0,25,7/5/14 9:00
4268,24855560,8660,6092,0,0,27,7/5/14 9:00
4269,24923422,9720,6092,0,0,27,7/5/14 9:00
4270,25116854,7680,6092,0,0,28,7/5/14 9:00
4271,25208151,1030,6092,1,1,26,7/5/14 9:00
4272,25576269,9230,6092,0,0,46,7/5/14 9:00
4273,25682959,9550,6092,0,0,20,7/5/14 9:00
4274,25683834,9090,6092,1,0,26,7/5/14 9:00
4275,25727744,3520,6092,0,0,27,7/5/14 9:00
4276,26047589,2980,6092,0,1,27,7/5/14 9:00
4277,26344921,6110,6092,1,1,21,7/5/14 9:00
4278,26512986,8930,6092,0,0,26,7/5/14 9:00
4279,26541545,780,6092,0,1,46,7/5/14 9:00
4280,26575477,9100,6092,0,0,32,7/5/14 9:00
4281,26593873,7510,6092,0,0,21,7/5/14 9:00
4282,26702122,5160,6092,0,1,34,7/5/14 9:00
4283,26718645,6910,6092,1,0,21,7/5/14 9:00
4284,27252833,8020,6092,1,0,32,7/5/14 9:00
4285,27278479,1370,6092,0,1,26,7/5/14 9:00
4286,27524157,2100,6092,0,0,25,7/5/14 9:00
4287,27656800,8830,6092,0,0,24,7/5/14 9:00
4288,27772545,370,6092,0,0,27,7/5/14 9:00
4289,27840388,9850,6092,0,0,25,7/5/14 9:00
4290,27940003,9240,6092,0,0,32,7/5/14 9:00
4291,28599453,1660,6092,0,0,20,7/5/14 9:00
4292,28607517,6840,6092,1,0,24,7/5/14 9:00
4293,28840947,1180,6092,0,0,34,7/5/14 9:00
4294,29181824,3870,6092,0,0,21,7/5/14 9:00
4295,29449181,7090,6092,1,1,24,7/5/14 9:00
4296,29627599,4660,6092,0,1,25,7/5/14 9:00
4297,25857184,5190,6092,0,1,28,7/5/14 9:08
4298,11555748,3410,6092,0,1,46,7/5/14 9:08
4299,14780962,1080,6092,1,1,24,7/5/14 9:29
4300,10089197,3710,6092,0,1,27,7/5/14 10:04
4301,24968345,8340,6092,0,1,20,7/5/14 10:39
4302,13308001,5520,6092,0,1,32,7/5/14 10:49
4303,13233585,5810,6092,0,1,21,7/5/14 11:43
4304,14481345,7000,6092,1,1,28,7/5/14 12:15
4305,26473124,8390,6092,0,1,24,7/5/14 12:30
4306,19620712,2060,6092,1,1,25,7/5/14 12:32
4307,29395910,2470,6092,0,1,46,7/5/14 12:42
